name,display_name,aliases,category,display_class,tags,default_route,all_routes,routes_with_dose,has_dose_data,has_duration_data,half_life_minutes,mechanism_summary,effects,references,data_gaps
4B-MAR,,4'-BR-4-MAR | 4-Bromo Aminorex,Stimulant,recreational,,inhalation,inhalation | insufflation | oral | sublingual,inhalation | insufflation | oral | sublingual,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4Cl-iBF,,4-CL-IBF | p-Chloro-isobutyrylfentanyl | p-Chloroisobutyrylfentanyl | p-Cl-IBF | para-Chloroisobutyrylfentanyl,Opioid,recreational,CYP3A4-substrate | mu-full-agonist | wooden-chest-syndrome-risk,insufflation,insufflation | intravenous | sublingual,insufflation | intravenous | sublingual,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4F-5-MeO-DMT,,,Psychedelic,recreational,experimental | research-chemical | tryptamine | tryptamine-halogen,inhalation,inhalation,inhalation,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4F-DMT,,,Psychedelic,recreational,experimental | no-human-data | research-chemical | tryptamine | tryptamine-halogen,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
4F-EPH,,4-FEPH,Stimulant,recreational,class:substituted phenidates,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4F-MABP,,4-fluorobuphedrone | 4F-buphedrone,Stimulant,recreational,DAT-NET-blocker-predicted | class:substituted cathinone,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4F-MDMB-BINACA,,4F-MDMB-BUTINACA | MDMB-4F-BINACA,Cannabinoid,recreational,US-Schedule-I | class:Indazole-3-carboxamide synthetic cannabinoid | duplicate-of:4F-MDMB-BINACA | fatalities-reported | full-agonist-CB1 | high-risk | indazole-carboxamide | synthetic-cannabinoid | ultrapotent,oral,oral,oral,yes,no,,,,https://en.wikipedia.org/wiki/4F-MDMB-BINACA,"duration_by_route, half_life_minutes, mechanism_of_action"
4F-MPH,,4-FL-MPH | 4-FMPH | 4-Fluoro-methylphenidate | 4-Fluoromethylphenidate | 4-fluoro-MPH | 4-氟哌甲酯 | 4F Ritalin | 4fmph | erythro-4F-MPH | pF-MPH | para-fluoromethylphenidate | threo-4F-MPH,Stimulant,recreational,DAT-selective | class:substituted phenidates | habit-forming | high-potency | research-chemical | tentative,insufflation,insufflation | oral,insufflation | oral,yes,yes,,"4F-MPH被认为主要作为多巴胺与去甲肾上腺素再摄取抑制剂发挥作用，这意味着它会通过结合并部分阻断通常从突触间隙清除这些儿茶酚胺的转运蛋白，有效提高大脑中多巴胺和去甲肾上腺素神经递质的水平。这使多巴胺和去甲肾上腺素能够在大脑的奖赏通路中积累，从而产生兴奋和欣快效应。

根据一项药理学评估，4F-MPH的(±)-苏式异构体在多巴胺再摄取抑制方面比其母体化合物哌甲酯有效2.15倍，在去甲肾上腺素再摄取抑制方面则有效2.7倍。然而，其(±)-赤式异构体在多巴胺再摄取抑制方面比哌甲酯低65倍，在去甲肾上腺素再摄取抑制方面低45.6倍。4F-MPH的两个外消旋体都不会对血清素再摄取产生显著影响。",,,"half_life_minutes, references"
4F-NEB,,,Cannabinoid,recreational,MISCLASSIFICATION | actually-cathinone-or-stimulant-not-cannabinoid | research-chemical | synthetic-cannabinoid,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4F-PHP,,4'-fluoro-Α-PHP | 4F-alpha-PHP | 4F-Α-PHP,Stimulant,recreational,MISCLASSIFICATION | actually-synthetic-cathinone | habit-forming | pyrrolidinophenone | research-chemical | stimulant | synthetic-cannabinoid | tentative,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
4F-PVP,,4-fluoro-Α-PVP | 4f-A-PVP | pfpvp,Stimulant,recreational,DRI | habit-forming | pure-DAT-NET-blocker | pyrrolidinophenone | research-chemical | synthetic-cannabinoid | tentative | weaker-than-PVP,insufflation,insufflation,insufflation,yes,no,,,,,"duration_by_route, half_life_minutes, mechanism_of_action, references"
4T-MMDA-2,,,Psychedelic,recreational,PIHKAL | SNDRI | no-human-data | phenethylamine,,,,no,no,,,,https://erowid.org/library/books_online/pihkal/pihkal167.shtml,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
4′-Chloro-4-methylaminorex,4-Cl-MAR,4-CL-MAR | 4C-MAR,Stimulant,recreational,,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
"5,6-MDO-DMT",,,Psychedelic,recreational,5-HT2A-agonist | TIHKAL | tryptamine,,,,no,no,,,,https://erowid.org/library/books_online/tihkal/tihkal31.shtml,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
"5,6-MDO-MiPT",,,Psychedelic,recreational,TIHKAL | tryptamine,,,,no,no,,,,https://erowid.org/library/books_online/tihkal/tihkal32.shtml,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
"5,6-MeO-MiPT",,,Psychedelic,recreational,TIHKAL | tryptamine,,,,no,no,,,,https://erowid.org/library/books_online/tihkal/tihkal41.shtml,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
5-Amino-1MQ,,5A1MQ,Peptide,medical_rx,NNMT-inhibitor | anti-obesity | gray-market | metabolic | peptide | peptide-mimetic | weight-loss,oral,oral,oral,yes,no,480.0,,,,"duration_by_route, mechanism_of_action, references"
5-APB,,5apb | Benzo Fury | benzofury,Empathogen,recreational,5-HT2B-strong-agonist | SNDRA | cardiotoxicity-risk | class:substituted amphetamines | class:substituted benzofurans | fatalities-reported | habit-forming | research-chemical,insufflation,insufflation | oral,insufflation | oral,yes,yes,,Benzofuran Empathogen (Monoamine Releasing Agent),,,"half_life_minutes, references"
5-APDB,,EMA-3,Empathogen,recreational,5-HT2C-affinity | SSRA-NRI | habit-forming | research-chemical,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-APDI,,5-IAP | IAP | Indanyl-aminopropane | Indanylaminopropane | Indanylamphetamine,Empathogen,recreational,aminoindane-class | research-chemical | tentative,insufflation,insufflation | intravenous | oral,insufflation | intravenous | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-BPDI,,Indanyl-alpha-PHP | Indanyl-α-PHP,Stimulant,recreational,habit-forming | research-chemical | tentative,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-Bromo-DMT,,5-BR-DMT | 5-bromodimethyltryptamine | SpongeBob DMT,Psychedelic,recreational,5-HT2A-agonist | experimental | no-human-data | research-chemical | tentative | tryptamine | tryptamine-halogen,inhalation,inhalation,inhalation,yes,yes,,,,https://en.wikipedia.org/wiki/5-Bromo-DMT,"half_life_minutes, mechanism_of_action"
"5-chloro-N,N-dimethyltryptamine",5-Chloro-DMT,5-Chloro-DMT,Other,recreational,no-human-data | tryptamine,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
5-Dbfpv,,3-desoxy-MDPV | 5-DBF-PV,Stimulant,recreational,habit-forming | research-chemical | tentative,inhalation,inhalation | insufflation | oral,inhalation | insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-EAPB,,5eapb | Aminoalkylbenzofuran | N-ethyl-5-APB,Empathogen,recreational,SNDRA-presumed | habit-forming | research-chemical,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-HO-DMT,,bufotenin,Psychedelic,recreational,5-HT2A-agonist | TIHKAL | tryptamine,intravenous,intravenous,intravenous,yes,yes,,,,https://erowid.org/library/books_online/tihkal/tihkal19.shtml,"half_life_minutes, mechanism_of_action"
5-IAI,,2-aminoindane derivative | 5iai | CAS 132367-76-1 | NRG-5 | PubChem CID 131506,Empathogen,recreational,Nichols-compound | SSRA-selective | habit-forming | research-chemical,insufflation,insufflation | oral | rectal,insufflation | oral | rectal,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-IT,,5-API,Empathogen,recreational,MAO-A-inhibitor | fatalities-confirmed | habit-forming | research-chemical | self-potentiating,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-Mapdb,,5mapdb | N-methyl-5-APDB,Empathogen,recreational,SSRA-NRI | research-chemical,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-MeO-AET,,,Other,recreational,no-human-data | tryptamine,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
5-MeO-AMT,,"5-MeO-αMT | 5-甲氧基-Α-甲基色胺 | 5meoamt | Alpha-O,O-二甲基血清素 | Alpha-O-二甲基血清素 | α | α,O-DMS | α,O-Dimethylserotonin",Empathogen,recreational,5-HT2A-agonist | MISCATEGORIZED | fatalities-reported | no-human-data | psychedelic | research-chemical | serotonergic-toxicity-risk | tryptamine | very-long-duration,insufflation,insufflation | oral | rectal,insufflation | oral | rectal,yes,yes,,"The psychedelic effects of 5-MeO-αMT are believed to arise from its activity as a partial agonist at 5-HT receptors. The precise role of these interactions and how they produce the psychedelic experience remain poorly understood.

5-MeO-αMT also inhibits the reuptake of monoamines (dopamine, serotonin, and norepinephrine) and stimulates their release.",,,"half_life_minutes, references"
5-MeO-DALT,,5-MeO DALT | 5MeO-DALT | 5meodalt | Foxtrot,Psychedelic,recreational,class:Tryptamine | class:substituted tryptamines | promiscuous-binding | research-chemical,inhalation,inhalation | insufflation | oral,inhalation | insufflation | oral,yes,yes,,,Acuity enhancement | Analysis enhancement | Auditory distortion | Auditory enhancement | Auditory hallucinations | Color enhancement | Color shifting | Conceptual thinking | Drifting | Emotion enhancement | Geometry | Increased heart rate | Increased libido | Memory suppression | Novelty enhancement | Pattern recognition enhancement | Personal bias suppression | Pupil dilation | Spontaneous tactile sensations | Stimulation | Symmetrical texture repetition | Tactile enhancement | Temperature regulation suppression | Thought acceleration | Thought connectivity | Time distortion | Tracers | Wakefulness,,"half_life_minutes, mechanism_of_action, references"
5-MeO-DET,,,Psychedelic,recreational,TIHKAL | tryptamine,oral,oral,oral,yes,yes,,,,https://erowid.org/library/books_online/tihkal/tihkal36.shtml,"half_life_minutes, mechanism_of_action"
5-MeO-DIBF,,5-Methoxy-diisopropylbenzofuranethylamine | benzofuran analogue of 5-MeO-DiPT,Psychedelic,recreational,class:Benzofuran analogue of 5-MeO tryptamines | class:substituted benzofurans | research-chemical | tentative,insufflation,insufflation | oral,insufflation | oral,yes,yes,,5-MeO-DiBF 可能充当 血清素 部分激动剂。致幻效果被认为来自它在 5-HT1A 和 5-HT2 家族血清素受体上的效力。这种化合物作为血清素激动剂的效力比 5-MeO-DiPT 低几倍呢喵。,,,"half_life_minutes, references"
5-MeO-DiPT,,5-甲氧基-二异丙基色胺 | 5meodipt | Foxy | Foxy Methoxy | foxy-methoxy,Psychedelic,recreational,5-HT2A-agonist | CYP2D6-substrate | TIHKAL | class:substituted tryptamines | research-chemical | tryptamine,oral,oral,oral,yes,yes,,"5-MeO-DiPT 产生的所谓致幻和致神效应的机制被认为主要源于 5-HT2A 受体激动作用，尽管其他作用机制如单胺氧化酶抑制 (MAOI) 也可能参与其中。 5-MeO-DiPT 最强的受体结合亲和力是在 5-HT1A 受体上。 然而，这些相互作用的作用以及它们如何导致迷幻体验仍然难以捉摸。

5-MeO-DiPT 在大鼠中具有神经毒性。",,https://erowid.org/library/books_online/tihkal/tihkal37.shtml,half_life_minutes
5-MeO-DPT,,5meodpt | O-Me-DiPS,Psychedelic,recreational,class:Substituted tryptamine | research-chemical,inhalation,inhalation | oral,inhalation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-MeO-EiPT,,5meoeipt,Psychedelic,recreational,research-chemical | tentative,insufflation,insufflation | oral,insufflation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-MeO-MALT,,,Psychedelic,recreational,research-chemical,inhalation,inhalation | insufflation | oral,inhalation | insufflation | oral,yes,no,,,,,"duration_by_route, half_life_minutes, mechanism_of_action, references"
5-MeO-MET,,,Psychedelic,recreational,research-chemical,inhalation,inhalation | oral,inhalation | oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-MeO-MiPT,,5meo-MiPT | 5meomipt | Moxy,Psychedelic,recreational,5-HT2A-preferring-5MeO | TIHKAL | class:Tryptamine | class:substituted tryptamines | research-chemical | tryptamine,inhalation,inhalation | oral | sublingual,inhalation | oral | sublingual,yes,yes,,5-MeO-MiPT 的迷幻效应被认为源于其作为部分激动剂在 5-HT2A 受体上的功效，也有推测认为它具有抑制MAO（即胃中的消化酶）等其他作用机制，但这尚未得到科学证实。虽然 5-MeO-MiPT 与 5-HT1A 受体的结合最强，但它可能作为一种中等效力的血清素-去甲肾上腺素再摄取抑制剂（SNRI），不过其他研究未发现其在单胺转运体上有显著作用。这些机制可能有助于解释为什么有许多轶事报告称该化合物在适度剂量下具有抗抑郁和抗焦虑作用。例如，SNRI 类药物如文拉法辛常用于治疗抑郁症，而 5-HT1A 激动剂丁螺环酮主要用于治疗焦虑症。,"Acuity enhancement | After images | Analysis enhancement | Auditory distortion | Auditory enhancement | Auditory hallucinations | Autonomous entities | Color enhancement | Color shifting | Conceptual thinking | Depersonalization | Drifting | Emotion enhancement | Empathy, love, and sociability enhancement | Geometry | Headaches | Increased heart rate | Increased libido | Internal hallucinations | Memory suppression | Nausea | Novelty enhancement | Pattern recognition enhancement | Personal bias suppression | Perspective alterations | Pupil dilation | Scenarios and plots | Scenery slicing | Sedation | Settings, sceneries, and landscapes | Spontaneous tactile sensations | Stimulation | Stomach bloating | Symmetrical texture repetition | Thought acceleration | Thought connectivity | Time distortion | Tracers | Transformations | Vasoconstriction | Wakefulness",https://erowid.org/library/books_online/tihkal/tihkal40.shtml,half_life_minutes
5-MeO-NIPT,,5meonipt,Psychedelic,recreational,research-chemical | tentative,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
5-MeO-NMT,,,Psychedelic,recreational,TIHKAL | no-human-data | tryptamine,,,,no,no,,,,https://erowid.org/library/books_online/tihkal/tihkal42.shtml,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
5-MeO-PYR-T,,5-methoxy-pyrrolidinyltryptamine,Psychedelic,recreational,5-HT1A-selective | TIHKAL | research-chemical | tentative | tryptamine,inhalation,inhalation | oral,inhalation | oral,yes,yes,,,,https://erowid.org/library/books_online/tihkal/tihkal43.shtml,"half_life_minutes, mechanism_of_action"
5-MeO-TMT,,,Psychedelic,recreational,TIHKAL | tryptamine,oral,oral,oral,yes,yes,,,,https://erowid.org/library/books_online/tihkal/tihkal45.shtml,"half_life_minutes, mechanism_of_action"
5-MES-DMT,,,Psychedelic,recreational,5-HT2A-agonist | TIHKAL | no-human-data | tryptamine,oral,oral,oral,yes,yes,,,,https://erowid.org/library/books_online/tihkal/tihkal46.shtml,"half_life_minutes, mechanism_of_action"
5-Methyl-bk-MDEA,,5-Me | 5-methyl-ethylone,Stimulant,recreational,SNDRA-predicted | research-chemical,insufflation,insufflation | oral,insufflation | oral,yes,no,,,,,"duration_by_route, half_life_minutes, mechanism_of_action, references"
